member_id,loan_amount,term,grade,home_ownership,annual_income,verification_status,int_rate,dti,application_type,tot_cur_bal,loan_status
13357095,4800,36,1,3,29000,0,12.85,13.33,1,60104,0
9410297,21000,60,1,1,130000,1,11.99,10.96,1,342896,0
31837077,10650,60,4,3,38000,1,15.61,25.90,1,21774,0
840155,15000,60,7,2,40000,1,20.11,13.65,1,,0
41200495,24000,36,1,3,62000,1,9.49,23.48,1,273174,0
59611699,10000,36,1,2,65000,1,10.99,5.39,1,11234,0
26236982,4000,36,1,2,20800,0,10.99,14.26,1,15584,0
55975938,20000,60,1,3,60000,1,9.99,28.70,1,175743,0
16661477,35000,60,4,3,180000,1,18.25,8.29,1,377287,1
67759508,35000,36,4,3,145000,1,17.57,11.89,1,224969,1
40925198,33000,60,3,2,168800,1,14.99,15.07,1,444647,1
59057546,9000,36,4,3,109000,1,15.61,11.62,1,42795,1
17342723,24000,36,1,2,72400,1,12.99,12.20,1,20969,0
41253235,1500,36,1,2,60000,0,11.99,19.58,1,55256,0
39642987,32000,60,6,2,85000,1,22.99,21.27,1,93137,1
6040677,12000,36,1,3,45500,0,11.14,18.12,1,116040,1
8133891,30000,60,5,3,107000,1,20.80,14.05,1,49281,1
7946930,20000,36,1,2,125000,1,10.64,3.64,1,17142,0
14269074,17975,60,5,3,45000,1,22.15,12.61,1,183135,0
1359265,10000,36,1,1,30000,1,12.42,14.12,1,,1
73285037,1450,36,1,3,35000,1,9.17,18.59,1,28134,0
67676906,18000,60,1,1,65000,1,11.53,25.20,1,69922,0
70227598,8000,36,1,3,45000,1,11.49,37.84,1,26857,0
34260493,7000,36,1,1,66000,1,12.49,11.22,1,40483,0
23232632,6000,36,1,3,45000,0,10.49,23.04,1,30662,0
11729823,10000,60,3,3,65500,1,16.24,19.64,1,155498,1
7191771,9000,36,4,2,57600,1,18.25,7.54,1,140135,1
10767982,9000,36,1,2,41000,1,12.99,16.33,1,18968,0
66135005,15000,36,1,3,57000,0,6.89,11.14,1,330813,0
42473379,8000,36,1,3,40000,0,6.99,18.66,1,272741,0
25205587,4200,36,5,2,42000,1,20.99,26.77,1,61032,0
66751962,2200,36,1,1,90000,1,11.53,14.27,1,149413,0
64292931,25000,36,1,3,180000,1,8.18,19.18,1,469637,0
41403268,8000,36,3,3,60000,0,14.31,18.52,1,30500,0
32718323,12500,60,4,3,45000,1,18.24,28.05,1,25444,0
134417,2525,36,4,3,40000,0,13.12,20.67,1,,1
41413091,10000,36,1,3,50555,1,9.49,19.50,1,117870,0
24784748,28000,36,1,3,82000,1,8.39,24.07,1,144995,0
15079876,5675,36,4,3,26380,1,17.57,17.60,1,109164,0
59318987,10000,36,1,3,56221,0,8.18,18.00,1,128076,0
14520850,10650,36,4,3,58000,1,17.57,14.46,1,65115,0
51076146,15000,36,3,3,54399,0,12.69,22.35,1,188349,0
65643014,21000,60,1,1,42000,1,11.53,25.20,1,34157,0
60869135,2400,36,3,2,65250,0,12.69,23.69,1,140468,0
54876173,8500,36,3,2,70000,1,12.29,12.67,1,23714,0
6177287,17600,60,6,2,137000,1,23.28,15.30,1,50504,0
29212612,11950,60,4,2,49816,0,16.99,30.45,1,29961,0
12638116,6625,36,1,2,180000,1,13.53,9.29,1,69786,0
7670270,18000,36,4,3,48500,0,19.52,16.21,1,100064,0
58772802,12000,60,4,3,66000,1,16.99,23.40,1,201283,0
53294274,6500,36,1,3,105000,0,11.53,11.67,1,22406,0
8738421,6000,36,1,3,1.00E+05,0,8.90,12.91,1,351045,1
41136198,21000,36,1,2,160000,0,8.19,2.07,1,12355,0
6726999,15000,36,1,2,55000,0,6.62,11.77,1,24386,1
24595454,10000,60,6,2,71000,1,24.99,18.73,1,76269,1
35082545,35000,60,3,3,102000,1,13.98,17.13,1,358383,0
58881379,18000,60,5,2,55000,1,19.99,19.86,1,41597,0
36224614,13500,60,3,2,90000,1,14.31,24.31,1,57987,1
64667822,35000,60,5,2,1.00E+05,1,18.25,26.30,1,59730,0
16460463,28975,60,4,3,66000,1,17.57,22.95,1,177761,0
3868255,20000,60,3,3,57000,1,17.27,25.36,1,107058,0
32868436,10000,36,1,1,105000,0,7.69,1.18,1,306732,1
8068292,11500,36,3,3,40000,1,16.78,23.13,1,106673,0
57095553,8300,36,1,2,60000,0,9.99,15.77,1,32178,0
18313999,24500,36,1,3,120000,1,8.39,6.82,1,591111,0
4227964,11100,36,1,1,32000,1,14.09,24.19,1,27814,0
43288384,8600,36,5,1,21588,1,18.25,35.08,1,19530,1
70709393,30000,60,1,2,88000,1,10.64,30.96,1,82564,0
66533565,6000,36,3,2,36000,1,12.69,11.63,1,10412,0
970209,28000,36,1,3,132132,1,8.49,7.14,1,,1
7224790,32000,60,6,3,140000,1,22.95,20.13,1,274237,1
16741284,10000,36,1,2,75000,1,11.99,9.70,1,18837,0
32457885,20000,36,1,3,63000,1,12.49,21.31,1,176678,0
8431521,13800,36,3,3,72600,1,15.88,31.67,1,134510,0
18194113,27600,60,4,3,120000,1,17.57,12.33,1,342611,1
58095031,2000,36,1,3,26000,0,10.99,27.79,1,35050,0
9399889,15000,36,1,3,70000,1,9.99,19.90,1,340937,0
11697091,7200,36,1,3,54000,1,9.67,3.08,1,268474,1
61477107,6400,36,4,2,50899,1,16.55,6.67,1,12723,0
8581547,10000,36,3,2,66000,1,14.98,14.09,1,17588,0
10769110,20000,36,1,2,95000,1,6.62,16.79,1,244307,0
4369627,35000,36,1,3,125000,1,13.11,7.30,1,30775,0
4069618,20250,36,1,3,119000,1,6.62,18.17,1,728295,1
56731947,35000,36,3,3,101000,1,13.99,20.42,1,188156,0
30826113,3000,36,4,2,41000,0,16.29,26.29,1,24190,0
53141942,9000,36,3,2,23000,1,13.99,32.83,1,19056,0
1709579,12000,36,1,2,45000,1,12.12,8.48,1,,1
19165083,11000,36,1,2,34000,1,11.67,20.44,1,33922,1
9387504,15000,36,1,2,40000,1,11.99,28.83,1,50536,1
62987347,10000,36,3,1,48000,0,13.33,38.85,1,42337,0
67686919,12000,36,1,3,56000,0,8.18,18.97,1,151496,0
39072411,6000,36,1,1,35000,0,11.99,24.19,1,10021,0
57995263,10000,36,3,3,46000,1,13.33,28.05,1,100080,0
35754431,30000,36,3,3,152687,1,12.99,12.21,1,302162,0
14529516,7000,36,1,2,42000,1,11.99,2.86,1,83083,1
70354328,16000,60,1,3,110000,1,11.22,27.39,1,317859,0
6056901,15000,36,1,3,55000,0,14.09,23.02,1,156984,1
23064148,13625,36,5,2,62000,1,18.99,33.95,1,145601,0
7841385,27575,60,3,3,62000,1,14.30,34.14,1,210104,1
64782337,28000,60,3,3,82000,0,12.69,25.11,1,238905,0
1091645,3000,36,1,2,42000,0,7.49,20.80,1,,1
8527327,12000,60,5,2,62000,1,21.60,16.45,1,137042,0
71236532,7000,36,1,2,61000,1,7.26,33.96,1,95307,0
64497548,6500,36,4,2,33800,1,16.99,18.86,1,26537,0
65024929,5000,36,1,2,45000,1,7.89,16.05,1,20298,0
14400177,3600,36,1,1,70000,1,12.99,23.32,1,67070,0
71269080,13000,36,3,3,33280,1,13.18,12.95,1,146424,0
61545301,8400,36,1,3,78000,1,7.26,10.17,1,484939,0
34732024,20000,36,3,2,63000,1,13.35,22.69,1,32413,0
50187098,11400,60,3,2,40000,1,13.99,9.48,1,10638,0
37436842,18000,36,1,3,120000,0,9.49,4.91,1,108432,0
4369440,4350,36,3,2,75000,1,15.80,19.38,1,85733,0
59744831,10000,36,4,2,35000,1,17.86,2.43,1,3084,0
28381147,5000,36,4,3,33280,1,17.57,21.02,1,56356,0
43216055,6000,36,1,3,41033.53,0,8.67,31.62,1,114056,0
11069371,10050,60,5,2,172500,1,22.40,7.82,1,23650,0
67817737,8000,36,3,2,43000,1,12.69,22.02,1,26838,0
59781929,24000,60,1,3,85000,0,8.18,10.18,1,358108,0
4221369,10000,36,1,3,47000,1,13.11,25.40,1,256585,1
70279578,12000,36,1,3,55000,0,10.99,16.89,1,135947,0
45331871,8000,36,1,2,85000,0,8.18,14.77,1,69242,0
9027086,20000,36,4,3,80000,1,17.76,22.71,1,217656,0
1312226,1800,36,3,2,33600,0,14.27,6.43,1,,1
72378844,24000,60,1,3,91000,0,7.91,23.06,1,225405,0
30375136,15000,60,3,3,62000,1,13.98,1.47,1,116467,0
53957825,15000,36,5,2,51000,1,18.25,17.44,1,25942,0
71211437,11000,60,3,3,50000,1,14.48,32.60,1,34884,0
32107241,5600,36,1,1,79000,0,7.69,16.29,1,28664,0
38428672,9875,36,4,2,31000,1,15.59,17.23,1,14385,0
42083314,12200,60,1,3,40000,1,11.44,14.49,1,17781,0
61606947,28000,60,3,3,85000,0,13.33,30.11,1,72081,0
21278536,16000,36,1,3,93000,0,7.69,9.72,1,400127,1
32087098,10000,36,1,3,42000,1,8.39,21.82,1,199175,1
73519099,24000,60,5,2,230000,1,18.99,14.44,1,102885,0
32257305,5000,36,1,2,38630.4,0,12.49,26.65,1,28064,1
46051422,6400,36,3,2,60000,1,14.65,12.46,1,38378,0
11676887,25000,60,3,2,65000,1,16.24,26.64,1,43304,0
60868211,5000,36,4,3,21000,1,15.61,14.29,1,4802,0
9109835,12275,36,4,2,50000,1,18.55,30.72,1,40701,0
64587240,24000,36,3,3,235000,1,13.33,14.16,1,725132,0
54906445,3225,36,3,2,22000,1,14.65,16.31,1,13618,0
23082434,29325,60,5,3,70000,1,20.20,26.32,1,223181,0
55256234,35000,36,3,3,150000,1,12.69,9.57,1,475332,0
1291411,10000,36,3,2,59000,1,14.65,12.51,1,,1
16610881,27500,60,3,1,1.00E+05,0,13.98,30.74,1,271745,0
70464725,5600,36,1,2,70000,1,7.89,18.21,1,60225,0
72138475,3000,36,1,3,60000,1,11.22,20.24,1,159930,0
58774113,15000,36,3,1,80000,0,13.33,27.33,1,40023,0
45262840,5000,36,3,1,32000,0,12.69,4.50,1,4578,0
21289692,12000,60,3,3,55000,0,14.99,29.28,1,66351,0
4153020,35000,60,3,3,165000,1,17.27,15.00,1,59039,1
10686770,4600,36,3,3,50000,1,14.49,24.89,1,79503,0
67730145,5000,36,1,3,53000,1,7.26,3.71,1,138134,0
46616030,35000,36,5,3,75000,1,20.49,22.69,1,150984,0
18274086,24000,36,1,3,62000,1,11.67,18.14,1,241498,1
26406945,3500,36,6,2,55000,1,24.50,26.54,1,39537,0
8578203,2400,36,3,1,28000,0,15.22,6.21,1,3762,0
40394215,21000,60,4,2,73000,1,15.59,36.25,1,84734,0
37576805,35000,36,3,2,103168,1,14.31,31.99,1,103440,1
11988702,12000,36,3,2,75000,0,16.24,24.34,1,68006,0
24605258,10000,60,4,2,1.00E+05,1,15.61,11.22,1,26741,0
17623428,9000,36,1,3,34000,1,8.90,7.91,1,90104,0
61974150,21000,60,5,1,75000,1,19.99,24.65,1,192911,0
43418011,10000,36,1,3,50000,0,7.49,14.69,1,17600,1
6746935,8925,36,3,2,27000,1,15.10,34.27,1,31772,0
13338039,14000,36,1,1,55000,1,11.99,21.25,1,39038,0
41371213,3000,36,3,3,66000,0,14.31,23.65,1,306686,1
22985037,1600,36,5,2,30000,0,20.99,16.76,1,11514,0
66344526,14050,36,5,3,48000,1,18.25,25.60,1,277116,0
69687969,24000,60,3,2,54800,0,13.18,24.05,1,87020,0
66433153,35000,36,1,2,75000,1,9.99,18.50,1,43233,0
13366732,16975,36,1,3,60000,1,10.99,14.48,1,87801,0
1456774,10000,36,1,3,80000,0,6.62,2.69,1,,1
1034770,6700,36,1,3,58000,1,9.99,11.50,1,,1
5797073,17000,36,4,3,52000,1,19.72,31.16,1,147312,0
4627983,12000,36,1,2,55000,1,8.90,23.28,1,34198,1
32258370,17775,60,4,1,54260,1,17.57,36.12,1,46384,0
44256509,16000,36,3,2,80000,1,12.29,9.39,1,24276,0
1223441,14300,60,6,2,75000,1,20.89,10.93,1,,0
12002881,10000,36,1,3,35000,1,10.99,22.22,1,48361,0
37346474,12000,60,4,2,52000,1,16.49,12.95,1,14232,0
70781338,28000,60,4,2,65000,1,16.99,28.49,1,60236,0
69624823,24000,60,1,2,130044,1,9.17,15.29,1,48299,0
37115177,5000,36,3,2,30000,0,14.31,13.83,1,11556,0
56671497,15000,36,1,2,67500,1,10.99,21.10,1,45979,0
47903630,35000,60,3,1,240000,1,12.69,13.15,1,515773,0
63365072,10325,36,4,2,350000,1,17.86,0.99,1,5651,0
9869929,20000,60,5,2,65000,1,21.70,24.22,1,47689,0
71129532,22400,36,1,3,55000,1,9.76,35.02,1,38791,0
7651136,9600,36,1,2,85000,1,12.35,13.21,1,19998,0
15149616,8050,36,4,2,28000,1,17.57,19.12,1,16026,1
1237938,8000,36,4,2,19200,1,16.29,9.50,1,,0
49695520,14700,60,5,2,41000,1,19.52,23.19,1,34839,0
42553073,14000,36,1,3,110000,1,8.19,25.42,1,219162,0
13127559,17100,60,4,3,38000,1,18.25,17.25,1,20937,1
67029501,14000,60,1,2,60000,1,8.18,7.92,1,32889,0
773937,7800,60,1,3,64000,0,9.99,14.98,1,,1
37025487,15000,36,3,3,80000,1,12.99,7.88,1,354844,0
68027289,18050,60,5,3,55000,1,18.20,16.52,1,148702,0
9827638,12000,36,1,3,52000,0,9.99,25.22,1,46834,0
1725483,9500,36,1,3,70000,0,13.11,15.70,1,270109,1
47113238,20000,36,1,2,98000,1,10.99,14.78,1,103336,0
5986763,23275,36,1,2,65000,1,10.64,15.64,1,23144,1
1085611,3300,36,1,2,40000,0,6.99,20.04,1,,1
57514840,19600,36,1,1,81500,1,11.53,34.88,1,69617,0
12002443,17625,36,3,3,68000,1,15.61,20.79,1,214657,0
13746794,35000,36,1,3,90000,1,8.90,14.01,1,311065,0
62896171,8000,36,1,2,32000,0,8.18,20.56,1,70977,1
5023979,4500,36,3,2,59160,0,17.27,16.43,1,122285,0
11117055,24000,60,3,2,120000,1,16.20,14.21,1,93565,0
13619692,4800,36,1,2,30000,0,8.90,18.28,1,31411,1
512412,18000,36,5,3,245000,1,17.39,15.67,1,,1
17401672,26000,60,1,3,84000,0,10.99,27.31,1,122456,0
15560817,21600,60,4,3,130000,1,15.61,1.03,1,18689,0
34791646,14000,36,4,2,52500,1,15.59,13.43,1,19565,0
8558802,24000,36,5,3,104000,1,21.15,18.81,1,353551,0
62383805,2000,36,4,3,110000,1,15.61,28.04,1,235508,0
1424992,30000,60,3,3,98000,1,16.29,17.07,1,,1
1462541,8875,36,1,2,18000,0,13.67,16.27,1,,1
43368430,7000,36,1,2,1.00E+05,0,6.49,13.61,1,31488,0
1251395,3100,36,1,3,55000,1,11.71,14.47,1,,1
9648020,17500,36,1,3,86000,1,11.99,19.24,1,298077,0
47113256,24000,36,1,3,80000,1,6.68,33.45,1,333920,0
58880159,24000,60,5,2,1.00E+05,1,18.25,16.84,1,39142,0
10627158,21725,36,4,3,49000,1,18.55,19.06,1,146555,0
919268,5000,36,1,3,48996,0,7.29,0.00,1,,1
70439306,1400,36,1,3,88800,1,11.49,21.74,1,189365,0
72187997,22400,36,1,3,148000,1,6.89,13.77,1,278187,0
42533013,8000,36,1,3,54000,1,9.49,25.38,1,147511,0
4852480,16000,36,3,3,51000,0,16.29,19.98,1,173878,1
41412320,15000,36,3,3,160000,0,12.99,10.76,1,28731,0
41241633,6000,36,1,2,33000,1,11.99,10.55,1,50340,0
52992045,20000,60,4,3,1.00E+05,1,16.55,13.99,1,512660,0
27939867,5000,36,1,3,95000,1,10.99,3.47,1,51793,0
32358143,11000,60,4,3,40000,0,15.61,33.42,1,174175,0
10751318,24000,36,1,3,1.00E+05,1,6.62,13.80,1,359125,1
43428687,11300,36,1,2,95000,0,6.39,3.05,1,142950,0
1729237,7200,60,3,2,58000,1,14.33,14.34,1,21990,0
11997902,2850,36,1,3,90000,0,13.53,12.05,1,306437,0
51913038,7000,36,3,3,74000,1,14.65,12.86,1,160060,0
844984,10000,36,1,3,75000,0,11.11,20.53,1,,1
53243206,8900,36,4,3,44460,1,16.99,9.53,1,213509,0
51025849,17025,36,5,3,43000,1,19.52,17.14,1,164713,0
70641777,30000,60,4,2,1.00E+05,1,17.86,18.43,1,86911,0
70320274,14000,60,1,3,82000,0,10.64,29.68,1,349077,0
1670394,12250,36,3,2,55000,0,15.80,26.25,1,,1
41314184,19175,60,7,3,60000,1,25.83,19.22,1,27282,0
4379438,8000,36,1,2,33000,0,14.09,25.96,1,25430,0
7649137,20000,36,1,3,95000,1,7.90,18.05,1,39138,0
13066754,11000,36,3,2,56000,0,13.35,18.95,1,33196,1
1659567,7725,36,1,2,106000,0,12.12,7.07,1,,1
46305814,15400,60,4,2,37000,1,16.55,34.71,1,79232,0
1268411,3100,36,1,2,20000,1,11.71,21.78,1,,1
8132991,7200,36,1,3,58000,0,7.62,14.42,1,158307,0
1872904,8475,36,3,2,36000,0,17.27,18.07,1,14419,0
20748660,15950,36,5,2,40000,0,19.52,27.88,1,33502,0
53132299,12000,36,1,1,116000,0,7.89,12.01,1,31590,0
5799067,12150,36,4,2,66000,1,19.72,33.13,1,83660,1
13888196,7300,36,1,3,86000,1,7.90,3.06,1,415261,1
1612719,3250,36,1,2,12000,1,7.90,17.53,1,,1
37706551,10000,36,3,2,50000,0,13.66,13.18,1,17673,1
40364799,8800,36,4,2,53000,1,17.14,33.92,1,65942,0
49151865,15000,36,3,3,65540,1,13.33,9.56,1,140785,0
25585801,10000,60,4,3,61500,0,15.61,17.03,1,271135,1
70375986,15000,36,1,3,65000,1,5.32,12.37,1,177382,0
67771717,16000,36,1,3,140000,0,5.32,11.96,1,398760,0
20717376,16000,36,1,1,110000,0,6.03,10.26,1,359154,1
18495736,10000,60,4,3,29500,1,16.99,19.69,1,140426,0
23563631,16500,60,4,3,1.00E+05,0,16.99,27.52,1,549498,0
1094457,15000,60,1,3,42000,0,12.69,24.17,1,,1
65428078,25000,36,1,3,99000,1,6.24,28.73,1,248407,0
69654943,27000,60,5,3,120000,1,18.99,20.96,1,585905,0
41349641,16800,36,1,3,94200,0,8.67,10.93,1,597000,0
45912381,24000,60,3,3,110000,1,12.69,16.51,1,462344,0
1773409,18950,36,4,3,65000,1,18.75,8.09,1,209477,1
905458,6500,36,1,3,40500,1,9.63,16.41,1,,1
62957747,10800,36,1,3,65000,0,6.24,8.29,1,126379,0
5019105,35000,36,1,3,124000,1,11.14,31.64,1,337559,0
3929446,3600,36,1,3,93000,0,11.99,23.36,1,350831,1
42732109,21600,36,1,2,65000,1,6.03,12.74,1,25597,0
1675477,16125,60,3,2,42000,1,14.33,29.01,1,,1
5167295,13500,36,3,1,45000,1,16.29,26.51,1,28199,1
51683140,24000,60,1,3,60500,0,11.53,21.94,1,117212,0
31387061,17200,36,4,2,60000,1,16.99,14.58,1,32741,0
11606815,24000,36,4,2,55000,1,17.57,10.84,1,16928,1
44245660,4950,36,5,1,28000,1,19.52,4.29,1,1457,0
14898791,21200,60,4,3,70000,1,17.57,14.64,1,217900,0
20817965,7200,36,3,2,60000,0,14.99,20.94,1,30863,0
43296353,35000,36,1,1,250000,1,7.49,10.58,1,557755,0
1649883,5500,36,4,1,40413,0,19.05,24.59,1,,1
29212786,4800,36,1,3,52000,0,11.67,15.74,1,21646,1
41414423,27200,36,1,2,116000,1,7.49,32.13,1,656367,0
4308232,17600,36,1,3,81843,0,10.16,8.06,1,227985,1
41259276,17975,60,5,3,88000,1,20.99,22.95,1,251063,1
51300412,5000,36,1,2,36000,1,9.17,24.88,1,17539,0
43375886,13375,36,4,2,32000,1,17.14,31.58,1,25196,0
33830608,6000,36,1,2,50000,0,7.12,10.56,1,33350,0
73473938,17000,36,1,2,70000,0,7.91,15.55,1,25909,0
46476864,21000,36,1,3,120000,1,9.99,2.72,1,179589,0
71249761,6000,36,1,3,50000,1,8.38,14.35,1,34433,0
33209011,3000,36,1,3,55000,0,8.39,16.54,1,93264,1
61351310,16000,60,1,3,84000,1,9.99,4.76,1,206007,0
38639914,20175,60,6,3,90000,1,23.99,19.56,1,268333,1
31396910,8000,36,1,3,48000,0,7.12,22.43,1,203528,0
6597067,25000,36,3,2,60000,1,15.31,16.26,1,43337,1
42073403,7250,36,6,3,1.00E+05,1,22.99,16.68,1,191794,0
66214831,12000,36,4,2,47892,1,16.55,16.36,1,18167,0
5467599,2000,36,1,1,40000,0,13.11,15.51,1,4261,0
65523009,6000,36,1,3,125000,1,8.18,3.75,1,236851,0
46546513,24000,60,3,3,120000,1,13.33,15.04,1,48080,0
55246654,4350,36,5,3,89000,1,18.55,9.21,1,221612,0
63456535,16000,36,3,2,60000,0,13.33,38.94,1,64560,0
64636738,30000,36,4,2,169548,1,15.61,10.02,1,31458,0
43967380,6100,36,1,3,71500,1,5.93,10.02,1,201764,1
1332497,5000,36,4,3,30000,1,16.29,7.24,1,,1
72479561,20000,36,1,3,67000,0,8.38,16.35,1,31954,0
71196329,4500,36,4,2,60000,1,15.41,3.32,1,208733,0
59146110,10000,60,4,1,50000,1,17.86,25.01,1,41317,0
7690281,17625,36,1,3,58750,1,8.90,32.54,1,257223,0
49495641,11975,36,4,2,107000,1,17.57,21.30,1,104989,0
1968711,2000,36,1,2,24000,1,12.12,27.90,1,19377,1
45270057,18000,60,1,3,95000,0,10.99,10.01,1,210092,0
6776774,25000,36,1,2,125000,1,11.99,22.17,1,137610,0
64785849,3650,36,4,3,90000,0,17.86,20.76,1,61363,0
13596942,6775,36,1,2,30000,1,10.99,23.64,1,34297,0
65992570,8400,36,1,3,40000,1,5.32,19.86,1,221325,0
666449,25000,36,1,2,156000,1,9.88,10.35,1,,1
7658613,24575,60,6,2,65192,1,24.89,28.33,1,53164,0
1744801,15000,36,3,3,67000,0,17.27,25.55,1,177677,1
9168180,24000,36,1,2,140000,1,11.99,12.45,1,307787,0
42972873,4875,36,5,3,16000,0,19.99,13.43,1,68249,0
779776,12000,60,4,3,125000,1,14.83,7.52,1,,1
38800906,11775,60,1,1,26800,1,11.99,29.20,1,28888,0
29682906,25000,60,3,2,65000,1,13.98,24.27,1,49924,0
946018,18000,60,3,3,50000,1,13.99,4.54,1,,1
31116869,1500,36,1,2,33000,0,12.49,21.93,1,6143,1
45107969,18000,36,1,3,62000,0,11.53,21.27,1,318112,0
23493178,21250,60,5,3,76125,1,18.99,32.92,1,370115,0
14480066,6525,36,3,2,106000,0,15.31,8.56,1,164500,0
39774229,3500,36,1,3,60000,0,11.99,4.74,1,4534,0
46416341,20000,36,1,3,133000,1,11.53,4.48,1,53802,0
14238625,12000,60,5,2,1.00E+05,1,21.99,7.25,1,22037,1
62413066,24000,60,1,3,55000,0,9.99,15.30,1,159971,0
62249551,3000,36,1,2,10000,0,11.53,8.64,1,41408,0
68288095,28950,60,6,3,111000,1,24.99,17.50,1,100684,0
11717628,6600,36,1,3,46000,1,9.67,7.44,1,351074,1
70460220,30000,36,3,3,100400,1,13.67,20.06,1,313709,0
61241026,10500,60,4,2,41350,0,15.61,26.62,1,55879,0
7227254,14400,36,4,2,82000,1,17.77,14.93,1,66427,1
73365321,12000,36,1,2,60000,1,11.48,16.44,1,18870,0
21899049,14150,36,5,1,65000,0,22.15,10.89,1,140815,0
1461916,3725,36,1,3,91800,0,12.12,22.20,1,,1
70394338,4000,36,3,3,125000,1,12.59,10.55,1,43564,0
7877014,15000,36,4,2,95000,0,18.55,8.84,1,33557,0
518312,15000,36,4,3,171996,1,14.96,10.49,1,,1
27069546,23000,60,6,3,88000,1,25.57,15.48,1,278807,0
41342517,7400,36,6,2,25000,1,23.99,4.85,1,3474,0
63127327,14000,60,3,3,37500,0,13.99,35.39,1,131464,0
11049792,18000,36,1,3,125000,0,9.67,8.81,1,239233,0
1524918,35000,36,1,3,166000,1,8.90,1.81,1,,1
15510915,22750,60,6,2,65000,1,24.50,16.23,1,24746,0
22390642,10550,36,3,2,30000,1,13.35,28.60,1,60367,0
14338616,6000,36,1,2,30000,0,12.49,25.36,1,56466,0
47102031,35000,60,3,3,140000,1,14.65,16.80,1,395742,0
54435500,24000,36,1,3,120000,1,11.53,13.58,1,1020893,1
68108302,6000,36,3,2,48000,1,13.67,14.93,1,12195,0
60051987,21000,60,4,3,110000,0,16.99,19.30,1,482359,0
22954451,28000,36,4,3,95000,1,16.29,33.88,1,430988,0
43250895,11250,36,3,2,49000,1,13.66,31.12,1,86369,0
31117273,7000,36,3,3,40000,0,13.35,6.48,1,95025,0
15159900,12500,36,1,3,172400,1,7.90,19.80,1,327379,0
40701079,8000,36,3,3,113000,0,12.99,30.13,1,157635,0
21648784,3300,36,5,2,35000,1,20.99,27.71,1,16449,0
15930177,20700,60,5,3,150000,1,21.99,5.89,1,200650,0
7009867,18000,36,4,3,50000,1,17.77,23.25,1,112239,1
64823560,4500,36,1,3,55000,1,7.89,17.52,1,142789,0
735016,4900,36,1,3,80000,0,6.76,8.38,1,,1
37557880,11775,36,4,3,23724,1,15.99,5.51,1,12070,1
16551396,7200,36,1,2,50000,0,10.15,18.22,1,32717,0
59034418,25000,60,1,2,69000,0,10.99,9.97,1,25164,0
9869143,5500,36,3,2,20638.8,1,15.10,19.48,1,13731,0
64232708,24000,36,3,3,140000,1,13.33,33.70,1,435128,0
64996319,19200,60,3,1,62000,1,13.99,34.76,1,84540,0
57985620,16000,60,3,3,80000,1,13.33,19.86,1,165748,1
56035900,12000,36,3,2,76100,0,12.29,19.67,1,182238,0
32227025,12000,36,4,2,34000,1,15.61,12.38,1,12961,0
60155100,20000,36,1,2,48000,1,9.17,9.60,1,61834,0
52942122,4000,36,1,2,35000,1,6.89,3.40,1,3577,0
12486886,9950,36,1,3,60000,1,11.99,25.48,1,152875,0
2117616,5500,36,1,3,66000,1,13.11,12.26,1,265580,1
21768970,22000,36,3,2,104000,1,14.49,8.46,1,12842,0
4717543,4000,36,3,3,50000,1,17.27,23.23,1,33327,0
45264678,6000,36,3,2,120000,1,13.33,13.46,1,58353,1
71157092,15000,36,1,3,75000,1,5.32,24.16,1,54305,0
66364269,5450,36,4,3,113771.28,1,16.99,31.57,1,278909,0
14488068,16375,36,3,1,36500,0,14.16,31.31,1,27584,0
1585505,9000,36,1,3,60000,0,6.03,12.23,1,,1
550675,5000,36,3,2,81996,0,14.26,9.34,1,,1
7847156,21850,60,3,2,50000,1,16.78,17.33,1,31782,1
58649185,18000,36,1,2,54000,0,7.89,13.28,1,237353,0
7195581,12175,36,1,2,35000,1,13.11,15.77,1,34932,1
20156537,2000,36,6,2,43764,1,23.43,28.30,1,45400,0
66095539,8000,36,1,3,79700,1,11.53,36.33,1,257522,0
22009406,22500,60,3,3,125000,1,14.99,11.58,1,224276,0
5608800,24000,36,1,3,80000,1,6.62,16.43,1,295195,1
49361959,15000,60,1,3,89000,0,10.99,14.94,1,228718,0
9899136,20000,36,1,3,58000,1,11.99,13.92,1,58036,0
66712095,10500,60,3,3,36000,1,14.65,25.67,1,50591,0
21158114,5000,36,3,3,48000,0,12.99,11.47,1,194968,0
27159401,6400,36,1,2,37500,0,10.99,13.38,1,64106,0
9041090,17625,36,4,2,40000,0,18.55,16.35,1,19536,1
67139547,21000,60,3,3,80000,0,12.69,12.65,1,434628,0
46192540,18000,60,3,1,67740,1,13.33,29.10,1,73303,0
33809695,12000,60,3,2,52000,0,13.98,19.11,1,136352,0
2159625,5000,36,4,2,22500,0,17.77,6.13,1,41721,1
20748519,14000,36,1,3,98000,0,6.03,13.71,1,270952,0
66383351,7000,36,3,2,70000,1,14.65,23.77,1,27354,0
70741054,5500,36,1,2,57500,1,9.76,20.31,1,37402,0
66822266,10000,36,1,3,140000,0,5.32,8.41,1,232405,0
11658407,8000,36,1,2,45000,0,13.53,29.34,1,33779,0
2558309,14000,36,1,3,114000,1,11.14,29.05,1,284834,1
1479339,3500,36,1,2,60000,1,13.67,10.22,1,,0
19866713,3000,36,5,2,70000,0,20.20,14.88,1,29873,0
